timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw
1777265515.973319,0.669945,0.342358,0.988988,0.0000,0.0000,0.0000,0.146625,0.145837,0.144382,-0.027425,-0.028659,-0.030439,0.791062,0.417034,1.094286,0.034382,0.020878,0.029698,0.080440,42.598938,41.995581,-2.837686,1.840077,-1.566275
1777265515.983389,0.670048,0.342550,0.989106,0.0000,0.0000,0.0000,0.145725,0.144897,0.143384,-0.027438,-0.028661,-0.030425,0.790162,0.416094,1.093289,0.034470,0.020738,0.029693,0.080495,42.635739,42.032297,-2.837504,1.839889,-1.566280
1777265515.993262,0.670152,0.342739,0.989222,0.0000,0.0000,0.0000,0.145276,0.144429,0.142887,-0.027444,-0.028662,-0.030419,0.789713,0.415625,1.092791,0.034515,0.020669,0.029691,0.080523,42.647518,42.044050,-2.837280,1.839657,-1.566284
1777265516.003219,0.670257,0.342932,0.989338,0.0000,0.0000,0.0000,0.145276,0.144429,0.142887,-0.027444,-0.028662,-0.030419,0.789713,0.415625,1.092791,0.034515,0.020669,0.029691,0.080523,42.647518,42.044050,-2.837064,1.839432,-1.566294
1777265516.013180,0.670346,0.343091,0.989428,0.0000,0.0000,0.0000,0.144828,0.143960,0.142390,-0.027450,-0.028663,-0.030412,0.789265,0.415157,1.092294,0.034559,0.020597,0.029689,0.080551,42.653905,42.048853,-2.836856,1.839215,-1.566309
1777265516.023225,0.670460,0.343298,0.989539,0.0000,0.0000,0.0000,0.143933,0.143026,0.141399,-0.027463,-0.028665,-0.030399,0.788370,0.414223,1.091304,0.034644,0.020454,0.029688,0.080607,42.686372,42.077951,-2.836696,1.839048,-1.566324
1777265516.033167,0.670577,0.343510,0.989647,0.0000,0.0000,0.0000,0.143933,0.143026,0.141399,-0.027463,-0.028665,-0.030399,0.788370,0.414223,1.091304,0.034644,0.020454,0.029688,0.080607,42.686372,42.077951,-2.836504,1.838846,-1.566343
1777265516.043208,0.670696,0.343722,0.989755,0.0000,0.0000,0.0000,0.143487,0.142560,0.140905,-0.027469,-0.028666,-0.030392,0.787924,0.413757,1.090810,0.034689,0.020376,0.029690,0.080635,42.695891,42.086807,-2.836320,1.838652,-1.566362
1777265516.053152,0.670794,0.343887,0.989838,0.0000,0.0000,0.0000,0.143041,0.142095,0.140412,-0.027475,-0.028667,-0.030386,0.787478,0.413291,1.090316,0.034733,0.020296,0.029693,0.080664,42.711420,42.101687,-2.836143,1.838463,-1.566378
1777265516.063170,0.670917,0.344085,0.989942,0.0000,0.0000,0.0000,0.142151,0.141167,0.139428,-0.027488,-0.028669,-0.030372,0.786588,0.412363,1.089333,0.034817,0.020147,0.029697,0.080719,42.733884,42.125169,-2.836003,1.838315,-1.566388
1777265516.073156,0.671041,0.344272,0.990043,0.0000,0.0000,0.0000,0.141706,0.140703,0.138938,-0.027494,-0.028670,-0.030366,0.786143,0.411900,1.088842,0.034858,0.020071,0.029699,0.080747,42.800528,42.190307,-2.835837,1.838132,-1.566393
1777265516.083245,0.671150,0.344478,0.990123,0.0000,0.0000,0.0000,0.141706,0.140703,0.138938,-0.027494,-0.028670,-0.030366,0.786143,0.411900,1.088842,0.034858,0.020071,0.029699,0.080747,42.800528,42.190307,-2.835674,1.837937,-1.566406
1777265516.093264,0.671193,0.344654,0.990170,0.0000,0.0000,0.0000,0.141263,0.140241,0.138448,-0.027501,-0.028671,-0.030359,0.785700,0.411437,1.088352,0.034901,0.019987,0.029706,0.080776,43.023743,42.416781,-2.835477,1.837688,-1.566460
1777265516.103216,0.671142,0.344823,0.990261,0.0000,0.0000,0.0000,0.140377,0.139318,0.137471,-0.027513,-0.028673,-0.030345,0.784814,0.410515,1.087376,0.035016,0.019811,0.029688,0.080842,43.063703,42.512627,-2.835271,1.837426,-1.566497
1777265516.113167,0.670962,0.344922,0.990415,0.0000,0.0000,0.0000,0.139936,0.138858,0.136984,-0.027520,-0.028674,-0.030339,0.784373,0.410054,1.086889,0.035108,0.019732,0.029633,0.080883,42.856021,42.337996,-2.834956,1.837023,-1.566541
1777265516.123170,0.670710,0.344974,0.990602,0.0000,0.0000,0.0000,0.139936,0.138858,0.136984,-0.027520,-0.028674,-0.030339,0.784373,0.410054,1.086889,0.035108,0.019732,0.029633,0.080883,42.856021,42.337996,-2.834589,1.836541,-1.566615
1777265516.133218,0.670495,0.345001,0.990750,0.0000,0.0000,0.0000,0.139494,0.138398,0.136498,-0.027526,-0.028675,-0.030332,0.783931,0.409595,1.086402,0.035211,0.019661,0.029557,0.080929,42.825319,42.317891,-2.834165,1.835975,-1.566724
1777265516.143162,0.670211,0.345036,0.990929,0.0000,0.0000,0.0000,0.138614,0.137481,0.135528,-0.027539,-0.028677,-0.030318,0.783051,0.408677,1.085433,0.035410,0.019525,0.029410,0.081026,42.904808,42.402542,-2.833782,1.835461,-1.566834
1777265516.153156,0.669961,0.345047,0.991031,0.0000,0.0000,0.0000,0.138614,0.137481,0.135528,-0.027539,-0.028677,-0.030318,0.783051,0.408677,1.085433,0.035410,0.019525,0.029410,0.081026,42.904808,42.402542,-2.833259,1.834713,-1.567020
1777265516.163216,0.669724,0.345104,0.991086,0.0000,0.0000,0.0000,0.138174,0.137023,0.135045,-0.027546,-0.028678,-0.030312,0.782611,0.408220,1.084949,0.035500,0.019457,0.029346,0.081076,43.623223,43.101299,-2.832679,1.833798,-1.567366
1777265516.173204,0.669184,0.345184,0.991460,0.0000,0.0000,0.0000,0.137735,0.136567,0.134562,-0.027552,-0.028679,-0.030305,0.782172,0.407763,1.084466,0.035586,0.019373,0.029297,0.081128,43.357311,42.824680,-2.832167,1.832929,-1.567807
1777265516.183184,0.668678,0.345032,0.991935,0.0000,0.0000,0.0000,0.136859,0.135655,0.133599,-0.027565,-0.028681,-0.030291,0.781296,0.406851,1.083504,0.035934,0.019258,0.028946,0.081247,41.175782,40.732882,-2.831748,1.832237,-1.567915
1777265516.193228,0.668416,0.344887,0.992196,0.0000,0.0000,0.0000,0.136422,0.135200,0.133119,-0.027571,-0.028683,-0.030284,0.780859,0.406397,1.083023,0.036036,0.019242,0.028831,0.081296,42.734029,42.199050,-2.831203,1.831298,-1.567846
1777265516.203246,0.668350,0.344923,0.992258,0.0000,0.0000,0.0000,0.136422,0.135200,0.133119,-0.027571,-0.028683,-0.030284,0.780859,0.406397,1.083023,0.036036,0.019242,0.028831,0.081296,42.734029,42.199050,-2.830687,1.830281,-1.567766
1777265516.213185,0.668313,0.345088,0.992330,0.0000,0.0000,0.0000,0.135986,0.134746,0.132640,-0.027578,-0.028684,-0.030277,0.780423,0.405943,1.082544,0.036096,0.019177,0.028798,0.081337,43.335749,42.756378,-2.830227,1.829225,-1.567703
1777265516.223239,0.668212,0.345314,0.992501,0.0000,0.0000,0.0000,0.135114,0.133840,0.131684,-0.027591,-0.028686,-0.030264,0.779551,0.405037,1.081588,0.036264,0.018963,0.028728,0.081416,42.331404,41.754327,-2.829893,1.828396,-1.567703
1777265516.233204,0.668068,0.345557,0.992683,0.0000,0.0000,0.0000,0.134680,0.133388,0.131207,-0.027597,-0.028687,-0.030257,0.779117,0.404585,1.081111,0.036374,0.018838,0.028671,0.081460,42.665008,42.112110,-2.829464,1.827340,-1.567789
1777265516.243228,0.667898,0.345729,0.992843,0.0000,0.0000,0.0000,0.134245,0.132937,0.130731,-0.027604,-0.028688,-0.030250,0.778682,0.404133,1.080636,0.036479,0.018728,0.028610,0.081507,42.712075,42.178404,-2.828981,1.826190,-1.567865
1777265516.253419,0.667788,0.346087,0.992853,0.0000,0.0000,0.0000,0.133812,0.132486,0.130256,-0.027610,-0.028689,-0.030243,0.778249,0.403683,1.080161,0.036571,0.018557,0.028604,0.081558,43.755783,42.976174,-2.828570,1.825018,-1.568336
1777265516.263363,0.667677,0.346816,0.992947,0.0000,0.0000,0.0000,0.133812,0.132486,0.130256,-0.027610,-0.028689,-0.030243,0.778249,0.403683,1.080161,0.036571,0.018557,0.028604,0.081558,43.755783,42.976174,-2.828291,1.823978,-1.569291
1777265516.273287,0.667640,0.347629,0.993131,0.0000,0.0000,0.0000,0.132946,0.131587,0.129309,-0.027624,-0.028691,-0.030229,0.777383,0.402784,1.079213,0.036858,0.017986,0.028600,0.081690,42.770753,41.867772,-2.828119,1.823247,-1.570103
1777265516.283138,0.667724,0.348490,0.993269,0.0000,0.0000,0.0000,0.132514,0.131139,0.128836,-0.027630,-0.028692,-0.030222,0.776951,0.402335,1.078741,0.036985,0.017680,0.028627,0.081761,42.734606,41.845160,-2.827942,1.822383,-1.571134
1777265516.293419,0.667799,0.349137,0.993417,0.0000,0.0000,0.0000,0.132514,0.131139,0.128836,-0.027630,-0.028692,-0.030222,0.776951,0.402335,1.078741,0.036985,0.017680,0.028627,0.081761,42.734606,41.845160,-2.827807,1.821585,-1.572145
1777265516.303305,0.667844,0.349465,0.993882,0.0000,0.0000,0.0000,0.132083,0.130691,0.128365,-0.027637,-0.028693,-0.030215,0.776520,0.401887,1.078269,0.037097,0.017435,0.028633,0.081828,41.728175,40.965229,-2.827703,1.821117,-1.572740
1777265516.313257,0.668244,0.349386,0.994101,0.0000,0.0000,0.0000,0.131652,0.130244,0.127894,-0.027643,-0.028694,-0.030208,0.776089,0.401440,1.077798,0.037232,0.017304,0.028537,0.081886,39.899550,39.338934,-2.827550,1.820591,-1.572989
1777265516.323222,0.669167,0.349319,0.993864,0.0000,0.0000,0.0000,0.131222,0.129797,0.127424,-0.027650,-0.028695,-0.030201,0.775659,0.400994,1.077328,0.037238,0.017313,0.028524,0.081919,42.948967,41.986217,-2.827445,1.820049,-1.572768
1777265516.333349,0.670141,0.349282,0.993522,0.0000,0.0000,0.0000,0.130363,0.128906,0.126487,-0.027663,-0.028697,-0.030187,0.774800,0.400103,1.076391,0.036919,0.017344,0.028916,0.081899,44.968829,43.744667,-2.827471,1.819487,-1.572253
1777265516.343366,0.671103,0.349316,0.993242,0.0000,0.0000,0.0000,0.130363,0.128906,0.126487,-0.027663,-0.028697,-0.030187,0.774800,0.400103,1.076391,0.036919,0.017344,0.028916,0.081899,44.968829,43.744667,-2.827495,1.819101,-1.571916
1777265516.353117,0.671594,0.349603,0.993231,0.0000,0.0000,0.0000,0.129506,0.128018,0.125553,-0.027677,-0.028699,-0.030173,0.773944,0.399214,1.075457,0.036745,0.017217,0.029212,0.081848,42.809781,42.103708,-2.827388,1.818820,-1.571764
1777265516.363218,0.671962,0.349560,0.993298,0.0000,0.0000,0.0000,0.129506,0.128018,0.125553,-0.027677,-0.028699,-0.030173,0.773944,0.399214,1.075457,0.036745,0.017217,0.029212,0.081848,42.809781,42.103708,-2.827359,1.818667,-1.571542
1777265516.373356,0.672521,0.349348,0.993451,0.0000,0.0000,0.0000,0.128652,0.127133,0.124622,-0.027690,-0.028701,-0.030159,0.773089,0.398329,1.074526,0.036683,0.017264,0.029263,0.081812,41.983767,41.097743,-2.827383,1.818620,-1.571404
1777265516.383235,0.673137,0.349314,0.993529,0.0000,0.0000,0.0000,0.128652,0.127133,0.124622,-0.027690,-0.028701,-0.030159,0.773089,0.398329,1.074526,0.036683,0.017264,0.029263,0.081812,41.983767,41.097743,-2.827397,1.818621,-1.571281
1777265516.393271,0.673719,0.349531,0.993465,0.0000,0.0000,0.0000,0.127800,0.126250,0.123695,-0.027703,-0.028703,-0.030144,0.772237,0.397446,1.073599,0.036578,0.017177,0.029446,0.081772,43.222857,42.514340,-2.827407,1.818616,-1.571243
1777265516.403445,0.674053,0.349616,0.993497,0.0000,0.0000,0.0000,0.127800,0.126250,0.123695,-0.027703,-0.028703,-0.030144,0.772237,0.397446,1.073599,0.036578,0.017177,0.029446,0.081772,43.222857,42.514340,-2.827404,1.818638,-1.571192
1777265516.413438,0.674274,0.349649,0.993655,0.0000,0.0000,0.0000,0.127375,0.125809,0.123232,-0.027710,-0.028704,-0.030137,0.771812,0.397006,1.073137,0.036574,0.017110,0.029488,0.081763,42.750556,42.094435,-2.827401,1.818628,-1.571204
1777265516.423133,0.674380,0.349615,0.993904,0.0000,0.0000,0.0000,0.126951,0.125370,0.122771,-0.027717,-0.028705,-0.030130,0.771388,0.396566,1.072675,0.036607,0.017059,0.029477,0.081762,42.140278,41.549139,-2.827383,1.818598,-1.571225
1777265516.433337,0.674475,0.349656,0.994066,0.0000,0.0000,0.0000,0.126526,0.124931,0.122310,-0.027724,-0.028706,-0.030123,0.770964,0.396127,1.072214,0.036670,0.017027,0.029417,0.081769,41.929578,41.360485,-2.827373,1.818587,-1.571277
1777265516.443314,0.674648,0.349833,0.994175,0.0000,0.0000,0.0000,0.126103,0.124492,0.121850,-0.027730,-0.028707,-0.030116,0.770540,0.395689,1.071755,0.036728,0.016960,0.029383,0.081781,42.358771,41.761419,-2.827360,1.818598,-1.571323
1777265516.453256,0.674951,0.350189,0.994101,0.0000,0.0000,0.0000,0.125680,0.124055,0.121391,-0.027737,-0.028708,-0.030108,0.770117,0.395251,1.071296,0.036777,0.016847,0.029387,0.081798,43.249179,42.615421,-2.827249,1.818722,-1.571321
1777265516.463243,0.675341,0.350485,0.993970,0.0000,0.0000,0.0000,0.125258,0.123617,0.120933,-0.027744,-0.028709,-0.030101,0.769695,0.394814,1.070837,0.036789,0.016668,0.029475,0.081817,44.195209,43.487786,-2.827067,1.818998,-1.571196
1777265516.473324,0.675940,0.350655,0.993770,0.0000,0.0000,0.0000,0.124415,0.122745,0.120019,-0.027758,-0.028711,-0.030087,0.768852,0.393942,1.069923,0.036681,0.016413,0.029751,0.081838,44.392464,43.550089,-2.826878,1.819305,-1.570991
1777265516.483297,0.676539,0.350584,0.993601,0.0000,0.0000,0.0000,0.124415,0.122745,0.120019,-0.027758,-0.028711,-0.030087,0.768852,0.393942,1.069923,0.036681,0.016413,0.029751,0.081838,44.392464,43.550089,-2.826723,1.819525,-1.570763
1777265516.493151,0.677042,0.350544,0.993445,0.0000,0.0000,0.0000,0.123994,0.122310,0.119563,-0.027765,-0.028712,-0.030079,0.768431,0.393507,1.069468,0.036575,0.016403,0.029887,0.081832,44.312660,43.439718,-2.826543,1.819748,-1.570496
1777265516.503270,0.677274,0.350518,0.993428,0.0000,0.0000,0.0000,0.123574,0.121876,0.119108,-0.027771,-0.028713,-0.030072,0.768011,0.393072,1.069013,0.036490,0.016373,0.030007,0.081822,44.188063,43.465571,-2.826410,1.819940,-1.570243
1777265516.513219,0.677318,0.350356,0.993672,0.0000,0.0000,0.0000,0.123154,0.121442,0.118654,-0.027778,-0.028714,-0.030065,0.767591,0.392639,1.068558,0.036483,0.016322,0.030043,0.081817,43.128086,42.495567,-2.826323,1.820116,-1.569968
1777265516.523242,0.677218,0.350100,0.994074,0.0000,0.0000,0.0000,0.122735,0.121009,0.118201,-0.027785,-0.028715,-0.030058,0.767172,0.392206,1.068105,0.036547,0.016324,0.029963,0.081819,41.758921,41.198468,-2.826193,1.820335,-1.569567
1777265516.533195,0.677278,0.349887,0.994262,0.0000,0.0000,0.0000,0.122317,0.120577,0.117748,-0.027792,-0.028716,-0.030050,0.766754,0.391773,1.067653,0.036660,0.016360,0.029805,0.081828,41.803001,41.228845,-2.825996,1.820525,-1.569065
1777265516.543236,0.677445,0.349666,0.994388,0.0000,0.0000,0.0000,0.121899,0.120145,0.117297,-0.027799,-0.028717,-0.030043,0.766336,0.391341,1.067201,0.036707,0.016379,0.029737,0.081837,42.961101,42.296370,-2.825777,1.820753,-1.568392
1777265516.553321,0.677643,0.349356,0.994608,0.0000,0.0000,0.0000,0.121481,0.119714,0.116846,-0.027806,-0.028718,-0.030036,0.765918,0.390910,1.066750,0.036721,0.016407,0.029705,0.081840,42.648318,41.869410,-2.825609,1.820940,-1.567794
1777265516.563123,0.677821,0.349022,0.994788,0.0000,0.0000,0.0000,0.121065,0.119284,0.116396,-0.027813,-0.028719,-0.030028,0.765502,0.390480,1.066300,0.036738,0.016481,0.029643,0.081837,42.030195,41.262429,-2.825410,1.821140,-1.566998
1777265516.573364,0.677938,0.348835,0.994868,0.0000,0.0000,0.0000,0.120648,0.118854,0.115946,-0.027820,-0.028720,-0.030021,0.765085,0.390050,1.065851,0.036748,0.016560,0.029587,0.081830,42.741450,42.038022,-2.825234,1.821252,-1.566351
1777265516.583307,0.678051,0.348786,0.994908,0.0000,0.0000,0.0000,0.120233,0.118425,0.115498,-0.027827,-0.028721,-0.030013,0.764670,0.389621,1.065402,0.036766,0.016567,0.029559,0.081826,43.119574,42.477893,-2.825112,1.821303,-1.565928
1777265516.593255,0.678142,0.348886,0.994942,0.0000,0.0000,0.0000,0.119403,0.117568,0.114604,-0.027841,-0.028723,-0.029999,0.763840,0.388765,1.064508,0.036840,0.016404,0.029559,0.081838,43.512230,42.896569,-2.824965,1.821364,-1.565412
1777265516.603217,0.678201,0.349108,0.994994,0.0000,0.0000,0.0000,0.119403,0.117568,0.114604,-0.027841,-0.028723,-0.029999,0.763840,0.388765,1.064508,0.036840,0.016404,0.029559,0.081838,43.512230,42.896569,-2.824849,1.821418,-1.564960
1777265516.613334,0.678275,0.349327,0.994994,0.0000,0.0000,0.0000,0.118575,0.116715,0.113712,-0.027855,-0.028725,-0.029984,0.763012,0.387911,1.063617,0.036967,0.016069,0.029584,0.081882,44.227937,43.553494,-2.824740,1.821461,-1.564537
1777265516.623435,0.678457,0.349620,0.994901,0.0000,0.0000,0.0000,0.118162,0.116289,0.113268,-0.027862,-0.028726,-0.029976,0.762599,0.387485,1.063172,0.036991,0.015871,0.029661,0.081909,44.107170,43.448084,-2.824637,1.821481,-1.564169
1777265516.633153,0.678475,0.350045,0.994901,0.0000,0.0000,0.0000,0.118162,0.116289,0.113268,-0.027862,-0.028726,-0.029976,0.762599,0.387485,1.063172,0.036991,0.015871,0.029661,0.081909,44.107170,43.448084,-2.824467,1.821523,-1.563818
1777265516.643342,0.678381,0.350430,0.994985,0.0000,0.0000,0.0000,0.117338,0.115439,0.112382,-0.027876,-0.028728,-0.029961,0.761775,0.386636,1.062286,0.037209,0.015345,0.029665,0.081993,43.448125,42.767057,-2.824244,1.821601,-1.563569
1777265516.653312,0.678251,0.350865,0.995151,0.0000,0.0000,0.0000,0.117338,0.115439,0.112382,-0.027876,-0.028728,-0.029961,0.761775,0.386636,1.062286,0.037209,0.015345,0.029665,0.081993,43.448125,42.767057,-2.824075,1.821666,-1.563391
1777265516.663147,0.678143,0.351225,0.995363,0.0000,0.0000,0.0000,0.116926,0.115015,0.111940,-0.027883,-0.028729,-0.029954,0.761363,0.386212,1.061844,0.037366,0.015064,0.029612,0.082048,43.009718,42.344694,-2.823859,1.821768,-1.563238
1777265516.673252,0.678051,0.351514,0.995551,0.0000,0.0000,0.0000,0.116105,0.114170,0.111058,-0.027897,-0.028730,-0.029938,0.760542,0.385366,1.060963,0.037661,0.014594,0.029474,0.082163,42.683158,42.066070,-2.823673,1.821859,-1.563104
1777265516.683341,0.677936,0.351885,0.995785,0.0000,0.0000,0.0000,0.116105,0.114170,0.111058,-0.027897,-0.028730,-0.029938,0.760542,0.385366,1.060963,0.037661,0.014594,0.029474,0.082163,42.683158,42.066070,-2.823566,1.821911,-1.563037
1777265516.693392,0.677819,0.352208,0.995998,0.0000,0.0000,0.0000,0.115286,0.113326,0.110180,-0.027911,-0.028732,-0.029923,0.759723,0.384523,1.060084,0.037981,0.014088,0.029309,0.082281,42.785867,42.199224,-2.823492,1.821950,-1.562967
1777265516.703129,0.677719,0.352506,0.996161,0.0000,0.0000,0.0000,0.115286,0.113326,0.110180,-0.027911,-0.028732,-0.029923,0.759723,0.384523,1.060084,0.037981,0.014088,0.029309,0.082281,42.785867,42.199224,-2.823524,1.821920,-1.562986
1777265516.713191,0.677655,0.352727,0.996276,0.0000,0.0000,0.0000,0.114877,0.112906,0.109742,-0.027918,-0.028733,-0.029916,0.759314,0.384102,1.059646,0.038121,0.013847,0.029242,0.082338,43.039759,42.380007,-2.823576,1.821844,-1.563028
1777265516.723229,0.677651,0.352815,0.996416,0.0000,0.0000,0.0000,0.114469,0.112486,0.109305,-0.027926,-0.028734,-0.029908,0.758906,0.383682,1.059209,0.038236,0.013637,0.029190,0.082391,43.133684,42.534265,-2.823570,1.821780,-1.562915
1777265516.733252,0.677755,0.352800,0.996475,0.0000,0.0000,0.0000,0.114061,0.112066,0.108868,-0.027933,-0.028735,-0.029900,0.758498,0.383263,1.058773,0.038331,0.013492,0.029132,0.082437,42.960025,42.379503,-2.823528,1.821690,-1.562707
1777265516.743176,0.677929,0.352752,0.996461,0.0000,0.0000,0.0000,0.113247,0.111229,0.107998,-0.027947,-0.028737,-0.029885,0.757684,0.382426,1.057902,0.038390,0.013318,0.029135,0.082502,43.865546,43.192909,-2.823422,1.821599,-1.562435
1777265516.753333,0.678158,0.352700,0.996459,0.0000,0.0000,0.0000,0.113247,0.111229,0.107998,-0.027947,-0.028737,-0.029885,0.757684,0.382426,1.057902,0.038390,0.013318,0.029135,0.082502,43.865546,43.192909,-2.823288,1.821524,-1.562189
1777265516.763296,0.678358,0.352731,0.996489,0.0000,0.0000,0.0000,0.112841,0.110812,0.107564,-0.027954,-0.028738,-0.029877,0.757278,0.382008,1.057468,0.038393,0.013247,0.029163,0.082523,43.607823,42.967353,-2.823202,1.821464,-1.562129
1777265516.773124,0.678558,0.352813,0.996531,0.0000,0.0000,0.0000,0.112436,0.110395,0.107131,-0.027962,-0.028739,-0.029870,0.756873,0.381591,1.057035,0.038418,0.013134,0.029181,0.082540,43.387261,42.759852,-2.823113,1.821415,-1.562093
1777265516.783283,0.678723,0.352929,0.996571,0.0000,0.0000,0.0000,0.112031,0.109979,0.106698,-0.027969,-0.028740,-0.029862,0.756468,0.381175,1.056603,0.038451,0.012996,0.029200,0.082558,43.325957,42.701417,-2.823034,1.821394,-1.562113
1777265516.793250,0.678751,0.353344,0.996642,0.0000,0.0000,0.0000,0.111222,0.109148,0.105836,-0.027983,-0.028742,-0.029846,0.755659,0.380345,1.055740,0.038605,0.012514,0.029207,0.082601,43.501995,42.821184,-2.822901,1.821425,-1.562257
1777265516.803245,0.678602,0.353815,0.996821,0.0000,0.0000,0.0000,0.111222,0.109148,0.105836,-0.027983,-0.028742,-0.029846,0.755659,0.380345,1.055740,0.038605,0.012514,0.029207,0.082601,43.501995,42.821184,-2.822651,1.821490,-1.562456
1777265516.813301,0.678390,0.354219,0.997091,0.0000,0.0000,0.0000,0.110819,0.108734,0.105406,-0.027991,-0.028743,-0.029839,0.755256,0.379930,1.055310,0.038784,0.012150,0.029123,0.082639,42.982021,42.330665,-2.822363,1.821562,-1.562633
1777265516.823267,0.678291,0.354511,0.997273,0.0000,0.0000,0.0000,0.110416,0.108320,0.104976,-0.027998,-0.028744,-0.029831,0.754853,0.379517,1.054881,0.038991,0.011813,0.028985,0.082683,42.552728,41.969282,-2.822180,1.821606,-1.562795
1777265516.833321,0.678313,0.354759,0.997440,0.0000,0.0000,0.0000,0.110013,0.107907,0.104548,-0.028005,-0.028745,-0.029823,0.754450,0.379104,1.054452,0.039144,0.011531,0.028893,0.082727,42.808449,42.189635,-2.822060,1.821631,-1.562961
1777265516.843171,0.678378,0.354877,0.997609,0.0000,0.0000,0.0000,0.109210,0.107083,0.103693,-0.028020,-0.028747,-0.029807,0.753647,0.378279,1.053597,0.039363,0.011091,0.028767,0.082800,42.708151,42.124243,-2.821981,1.821633,-1.562997
1777265516.853309,0.678399,0.355007,0.997761,0.0000,0.0000,0.0000,0.109210,0.107083,0.103693,-0.028020,-0.028747,-0.029807,0.753647,0.378279,1.053597,0.039363,0.011091,0.028767,0.082800,42.708151,42.124243,-2.821941,1.821635,-1.563047
1777265516.863215,0.678448,0.355215,0.997923,0.0000,0.0000,0.0000,0.108809,0.106672,0.103267,-0.028028,-0.028748,-0.029799,0.753246,0.377868,1.053171,0.039470,0.010889,0.028697,0.082829,42.562537,41.976359,-2.821931,1.821640,-1.563167
1777265516.873217,0.678634,0.355371,0.998002,0.0000,0.0000,0.0000,0.108409,0.106261,0.102841,-0.028035,-0.028749,-0.029791,0.752846,0.377458,1.052746,0.039582,0.010646,0.028635,0.082856,42.996424,42.383111,-2.821943,1.821647,-1.563205
1777265516.883229,0.678867,0.355455,0.998012,0.0000,0.0000,0.0000,0.108009,0.105852,0.102417,-0.028042,-0.028750,-0.029783,0.752446,0.377048,1.052321,0.039640,0.010433,0.028633,0.082878,43.262571,42.624654,-2.821984,1.821650,-1.563186
1777265516.893163,0.679182,0.355530,0.998005,0.0000,0.0000,0.0000,0.107610,0.105442,0.101993,-0.028050,-0.028751,-0.029776,0.752047,0.376639,1.051897,0.039664,0.010255,0.028664,0.082893,43.485782,42.827801,-2.822061,1.821646,-1.563145
1777265516.903160,0.679479,0.355587,0.997997,0.0000,0.0000,0.0000,0.107211,0.105034,0.101570,-0.028057,-0.028752,-0.029768,0.751648,0.376230,1.051474,0.039665,0.010084,0.028723,0.082903,43.545550,42.891456,-2.822154,1.821625,-1.563101
1777265516.913214,0.679649,0.355659,0.997990,0.0000,0.0000,0.0000,0.106415,0.104218,0.100726,-0.028072,-0.028754,-0.029752,0.750852,0.375415,1.050630,0.039699,0.009731,0.028798,0.082917,43.784385,43.159742,-2.822245,1.821578,-1.563052
1777265516.923205,0.679677,0.355898,0.998099,0.0000,0.0000,0.0000,0.106415,0.104218,0.100726,-0.028072,-0.028754,-0.029752,0.750852,0.375415,1.050630,0.039699,0.009731,0.028798,0.082917,43.784385,43.159742,-2.822353,1.821577,-1.563203
1777265516.933154,0.679602,0.356161,0.998333,0.0000,0.0000,0.0000,0.106018,0.103811,0.100305,-0.028080,-0.028755,-0.029744,0.750455,0.375008,1.050210,0.039806,0.009440,0.028747,0.082929,42.837854,42.215104,-2.822554,1.821606,-1.563522
1777265516.943176,0.679551,0.356376,0.998591,0.0000,0.0000,0.0000,0.105621,0.103405,0.099885,-0.028087,-0.028756,-0.029736,0.750058,0.374602,1.049790,0.039971,0.009128,0.028618,0.082946,42.414364,41.801832,-2.822772,1.821649,-1.563840
1777265516.953148,0.679545,0.356531,0.998769,0.0000,0.0000,0.0000,0.105225,0.103000,0.099466,-0.028095,-0.028757,-0.029727,0.749662,0.374196,1.049370,0.040135,0.008841,0.028478,0.082965,42.511634,41.910560,-2.822940,1.821687,-1.564096
1777265516.963150,0.679601,0.356719,0.998933,0.0000,0.0000,0.0000,0.104829,0.102595,0.099048,-0.028102,-0.028758,-0.029719,0.749266,0.373791,1.048952,0.040262,0.008584,0.028377,0.082982,42.585670,41.993986,-2.823162,1.821748,-1.564420
1777265516.973157,0.679894,0.356805,0.998882,0.0000,0.0000,0.0000,0.104434,0.102190,0.098630,-0.028110,-0.028759,-0.029711,0.748871,0.373387,1.048534,0.040377,0.008305,0.028298,0.082997,43.302245,42.690247,-2.823320,1.821808,-1.564550
1777265516.983149,0.680182,0.356826,0.998807,0.0000,0.0000,0.0000,0.104039,0.101787,0.098213,-0.028117,-0.028760,-0.029703,0.748477,0.372983,1.048117,0.040372,0.008091,0.028366,0.083005,44.204277,43.507960,-2.823426,1.821858,-1.564563
1777265516.993209,0.680394,0.356845,0.998777,0.0000,0.0000,0.0000,0.103645,0.101384,0.097797,-0.028125,-0.028761,-0.029695,0.748082,0.372580,1.047701,0.040355,0.007908,0.028441,0.083008,44.143470,43.456021,-2.823537,1.821893,-1.564571
