timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw,base_ref_x,base_ref_y,base_ref_yaw,base_vel_cmd_x,base_vel_cmd_y,base_vel_cmd_yaw
1778249173.394321,0.641263,0.271941,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000274,-0.000136,-0.000063,0.000635,40.660153,40.018300,-3.003457,1.996107,-1.572260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.404146,0.641261,0.271940,0.956910,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000259,-0.000129,-0.000062,0.000631,40.668543,40.025030,-3.003457,1.996093,-1.572242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.414155,0.641262,0.271940,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000264,-0.000126,-0.000048,0.000627,40.666086,40.022455,-3.003458,1.996080,-1.572221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.424152,0.641263,0.271939,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000271,-0.000118,-0.000040,0.000625,40.668600,40.025186,-3.003458,1.996069,-1.572200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.433897,0.641260,0.271937,0.956908,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000248,-0.000105,-0.000047,0.000615,40.656950,40.015322,-3.003459,1.996055,-1.572180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.444209,0.641266,0.271935,0.956905,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000299,-0.000094,-0.000017,0.000623,40.671850,40.023609,-3.003460,1.996044,-1.572157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.454070,0.641265,0.271937,0.956903,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000291,-0.000108,-0.000006,0.000624,40.677507,40.035284,-3.003460,1.996031,-1.572136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.464300,0.641262,0.271935,0.956905,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000263,-0.000095,-0.000021,0.000616,40.637786,39.995822,-3.003461,1.996014,-1.572109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.474177,0.641259,0.271934,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000263,-0.000095,-0.000021,0.000616,40.637786,39.995822,-3.003462,1.996004,-1.572092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.483928,0.641260,0.271933,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000251,-0.000079,-0.000027,0.000597,40.666954,40.020632,-3.003463,1.995992,-1.572069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
